trial,rep,variety,yield,grain_protein,test_weight
SWIdahoCereals_SWS_PAR_2017,2,14-SSW-1059,116.1839802,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,14-SSW-1059,106.5833432,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,14-SSW-1059,120.577492,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,Seahawk,129.8526837,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,Seahawk,153.284747,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,Seahawk,134.7343636,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,Seahawk,185.0156659,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,Tekoa,192.5009083,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,Tekoa,169.7197358,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,Tekoa,178.9949275,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,Tekoa,190.5482364,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,Melba,128.0627345,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,Melba,138.4769848,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,Melba,152.9593016,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,Melba,122.2047187,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,WA8278,126.9236758,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,WA8278,145.3113366,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,WA8278,109.1869057,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,WA8278,137.3379262,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,WA8277,154.0983603,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,WA8277,164.6753333,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,WA8277,183.2257166,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,WA8277,203.5660493,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,WB6121,139.1278754,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,WB6121,157.8409815,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,WB6121,168.7433998,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,WB6121,166.6280052,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,WB6341,165.9771145,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,WB6341,138.8024301,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,WB6341,163.0481066,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,WB6341,174.7641383,NA,NA
SWIdahoCereals_SWS_PAR_2017,1,WB6430,165.9771145,NA,NA
SWIdahoCereals_SWS_PAR_2017,2,WB6430,165.4889466,NA,NA
SWIdahoCereals_SWS_PAR_2017,3,WB6430,141.24327,NA,NA
SWIdahoCereals_SWS_PAR_2017,4,WB6430,173.1369116,NA,NA
SWIdahoCereals_SWS_PAR_2018,1,Melba,105.2974137,8.4525,62.6
SWIdahoCereals_SWS_PAR_2018,2,Melba,129.4320341,7.7625,62.2
SWIdahoCereals_SWS_PAR_2018,3,Melba,100.3003472,8.5675,61.7
SWIdahoCereals_SWS_PAR_2018,4,Melba,120.0484889,10.4075,61.6
SWIdahoCereals_SWS_PAR_2018,1,14-FAC-2043,111.0102684,8.3375,60.9
SWIdahoCereals_SWS_PAR_2018,2,14-FAC-2043,130.3156231,8.2225,61.7
SWIdahoCereals_SWS_PAR_2018,3,14-FAC-2043,115.1855905,8.05,60.5
SWIdahoCereals_SWS_PAR_2018,4,14-FAC-2043,114.522992,8.1075,61
SWIdahoCereals_SWS_PAR_2018,1,14-SSW-1059,113.4748364,8.165,60.6
SWIdahoCereals_SWS_PAR_2018,2,14-SSW-1059,124.6034334,8.855,61.1
SWIdahoCereals_SWS_PAR_2018,3,14-SSW-1059,116.7226193,7.8775,60.9
SWIdahoCereals_SWS_PAR_2018,4,14-SSW-1059,121.2206563,7.6475,59.4
SWIdahoCereals_SWS_PAR_2018,1,IDO1401S,116.1776748,8.855,62
SWIdahoCereals_SWS_PAR_2018,2,IDO1401S,126.2417734,9.6025,62.7
SWIdahoCereals_SWS_PAR_2018,3,IDO1401S,104.4676088,9.6025,62.9
SWIdahoCereals_SWS_PAR_2018,4,IDO1401S,109.0289715,9.2575,62.8
SWIdahoCereals_SWS_PAR_2018,1,IDO1403S,103.7443041,9.2,61.2
SWIdahoCereals_SWS_PAR_2018,2,IDO1403S,121.0825788,9.315,62.5
SWIdahoCereals_SWS_PAR_2018,3,IDO1403S,94.9455831,9.315,61.7
SWIdahoCereals_SWS_PAR_2018,4,IDO1403S,111.639869,8.165,61.6
SWIdahoCereals_SWS_PAR_2018,1,IDO1405S,98.64127141,7.8775,60.5
SWIdahoCereals_SWS_PAR_2018,2,IDO1405S,126.4135139,10.005,61.5
SWIdahoCereals_SWS_PAR_2018,3,IDO1405S,105.8941575,9.4875,61.1
SWIdahoCereals_SWS_PAR_2018,4,IDO1405S,112.5866227,10.12,61
SWIdahoCereals_SWS_PAR_2018,1,Ryan,96.43534675,8.4525,61.7
SWIdahoCereals_SWS_PAR_2018,2,Ryan,117.4392035,9.775,62.3
SWIdahoCereals_SWS_PAR_2018,3,Ryan,88.02475202,8.855,61.5
SWIdahoCereals_SWS_PAR_2018,4,Ryan,128.8651749,8.51,30.8
SWIdahoCereals_SWS_PAR_2018,1,Seahawk,100.7961324,8.28,62.3
SWIdahoCereals_SWS_PAR_2018,2,Seahawk,122.3887127,9.1425,62.5
SWIdahoCereals_SWS_PAR_2018,3,Seahawk,106.3455592,7.705,62.2
SWIdahoCereals_SWS_PAR_2018,4,Seahawk,113.469053,8.7975,63
SWIdahoCereals_SWS_PAR_2018,1,Tekoa,104.1353019,8.05,64
SWIdahoCereals_SWS_PAR_2018,2,Tekoa,120.9199166,8.395,64.4
SWIdahoCereals_SWS_PAR_2018,3,Tekoa,121.4952797,9.9475,64
SWIdahoCereals_SWS_PAR_2018,4,Tekoa,134.9040492,10.9825,64.2
SWIdahoCereals_SWS_PAR_2018,1,WB-1035CL+,75.93506367,9.7175,62.7
SWIdahoCereals_SWS_PAR_2018,2,WB-1035CL+,104.7318442,11.0975,62.7
SWIdahoCereals_SWS_PAR_2018,3,WB-1035CL+,102.0533991,8.05,63.2
SWIdahoCereals_SWS_PAR_2018,4,WB-1035CL+,114.7082338,10.12,62.7
SWIdahoCereals_SWS_PAR_2018,1,WB6121,81.77023744,9.315,63.7
SWIdahoCereals_SWS_PAR_2018,2,WB6121,126.2523731,10.12,63.6
SWIdahoCereals_SWS_PAR_2018,3,WB6121,102.1261457,9.89,63.8
SWIdahoCereals_SWS_PAR_2018,4,WB6121,101.0550881,7.6475,63.4
SWIdahoCereals_SWS_PAR_2018,1,WB6341,96.76370393,7.82,62.7
SWIdahoCereals_SWS_PAR_2018,2,WB6341,101.1238145,10.005,62.5
SWIdahoCereals_SWS_PAR_2018,3,WB6341,111.6106092,8.7975,62.7
SWIdahoCereals_SWS_PAR_2018,4,WB6341,133.7669252,8.97,62.5
SWIdahoCereals_SWS_PAR_2018,1,WB6430,103.4251057,7.7625,62.1
SWIdahoCereals_SWS_PAR_2018,2,WB6430,108.6653998,9.89,61.4
SWIdahoCereals_SWS_PAR_2018,3,WB6430,102.2573717,7.82,61.7
SWIdahoCereals_SWS_PAR_2018,4,WB6430,98.56477666,10.465,61.4
SWIdahoCereals_SWS_PAR_2018,1,WA8297CL+,80.86596299,8.5675,63.2
SWIdahoCereals_SWS_PAR_2018,2,WA8297CL+,113.3851425,9.9475,62.1
SWIdahoCereals_SWS_PAR_2018,3,WA8297CL+,108.9737466,10.235,61.7
SWIdahoCereals_SWS_PAR_2018,4,WA8297CL+,110.8332483,8.5675,62.4
SWIdahoCereals_SWS_PAR_2018,1,WA8303CL+,82.88769368,8.05,63.3
SWIdahoCereals_SWS_PAR_2018,2,WA8303CL+,110.7909001,10.005,62.9
SWIdahoCereals_SWS_PAR_2018,3,WA8303CL+,76.07671802,8.6825,63.4
SWIdahoCereals_SWS_PAR_2018,4,WA8303CL+,142.2720301,11.6725,63.5
SWIdahoCereals_SWS_PAR_2018,1,UI Stone,78.26655178,7.705,62.4
SWIdahoCereals_SWS_PAR_2018,2,UI Stone,122.0935751,9.2575,62.6
SWIdahoCereals_SWS_PAR_2018,3,UI Stone,124.1575935,9.085,61.9
SWIdahoCereals_SWS_PAR_2018,4,UI Stone,121.147688,9.085,61.7
SWIdahoCereals_SWS_PAR_2018,1,SY Saltese,91.61061514,8.4525,64.7
SWIdahoCereals_SWS_PAR_2018,2,SY Saltese,128.5619768,8.625,63.7
SWIdahoCereals_SWS_PAR_2018,3,SY Saltese,110.894952,8.855,63.8
SWIdahoCereals_SWS_PAR_2018,4,SY Saltese,119.1424512,8.2225,63.5
SWIdahoCereals_SWS_PAR_2019,1,UI Stone,107.0493809,9,61.3
SWIdahoCereals_SWS_PAR_2019,2,UI Stone,104.1354805,9,61.6
SWIdahoCereals_SWS_PAR_2019,3,UI Stone,102.4073658,8.6,63.6
SWIdahoCereals_SWS_PAR_2019,4,UI Stone,133.6063615,8.8,62.8
SWIdahoCereals_SWS_PAR_2019,1,IDO1401S,119.97499,9,61
SWIdahoCereals_SWS_PAR_2019,2,IDO1401S,116.2593122,8.8,62.7
SWIdahoCereals_SWS_PAR_2019,3,IDO1401S,118.9959819,8.9,61.3
SWIdahoCereals_SWS_PAR_2019,4,IDO1401S,118.1088265,8.6,59.9
SWIdahoCereals_SWS_PAR_2019,1,IDO1405S,115.0883599,9.5,60.8
SWIdahoCereals_SWS_PAR_2019,2,IDO1405S,105.510821,8.5,61.6
SWIdahoCereals_SWS_PAR_2019,3,IDO1405S,96.25932684,8.8,61.7
SWIdahoCereals_SWS_PAR_2019,4,IDO1405S,114.9228967,8.5,62.6
SWIdahoCereals_SWS_PAR_2019,1,Tekoa,80.73517386,9,59.9
SWIdahoCereals_SWS_PAR_2019,2,Tekoa,120.8723969,8.3,60.4
SWIdahoCereals_SWS_PAR_2019,3,Tekoa,117.9278961,8.8,61
SWIdahoCereals_SWS_PAR_2019,4,Tekoa,121.0817953,8.6,60.7
SWIdahoCereals_SWS_PAR_2019,1,Seahawk,97.98898308,9.5,61.6
SWIdahoCereals_SWS_PAR_2019,2,Seahawk,107.4161406,9.6,63.5
SWIdahoCereals_SWS_PAR_2019,3,Seahawk,123.8808477,8.9,60.9
SWIdahoCereals_SWS_PAR_2019,4,Seahawk,78.80942824,8.7,62.6
SWIdahoCereals_SWS_PAR_2019,1,Melba,120.7812636,NA,63.6
SWIdahoCereals_SWS_PAR_2019,2,Melba,132.1824783,8.9,62.7
SWIdahoCereals_SWS_PAR_2019,3,Melba,103.146298,8.4,61
SWIdahoCereals_SWS_PAR_2019,4,Melba,87.72364112,8.4,61.8
SWIdahoCereals_SWS_PAR_2019,1,WA8297CL+,106.4083649,10,62.6
SWIdahoCereals_SWS_PAR_2019,2,WA8297CL+,111.9180086,9.1,60.6
SWIdahoCereals_SWS_PAR_2019,3,WA8297CL+,122.4874193,9.4,60.4
SWIdahoCereals_SWS_PAR_2019,4,WA8297CL+,106.1421164,9.5,60.7
SWIdahoCereals_SWS_PAR_2019,1,WA8303CL+,112.2395829,9.9,63.3
SWIdahoCereals_SWS_PAR_2019,2,WA8303CL+,123.6805961,9.6,61.8
SWIdahoCereals_SWS_PAR_2019,3,WA8303CL+,124.2916111,9.1,61.3
SWIdahoCereals_SWS_PAR_2019,4,WA8303CL+,130.6806166,10,61.4
SWIdahoCereals_SWS_PAR_2019,1,WA8313,105.0652692,9.6,61.5
SWIdahoCereals_SWS_PAR_2019,2,WA8313,105.3341812,10.1,62.7
SWIdahoCereals_SWS_PAR_2019,3,WA8313,123.2015577,9.8,62.6
SWIdahoCereals_SWS_PAR_2019,4,WA8313,130.7222394,9,61.5
SWIdahoCereals_SWS_PAR_2019,1,Ryan,127.3002503,8.2,61.5
SWIdahoCereals_SWS_PAR_2019,2,Ryan,123.4635412,9.2,62
SWIdahoCereals_SWS_PAR_2019,3,Ryan,104.0593862,8.8,62.8
SWIdahoCereals_SWS_PAR_2019,4,Ryan,102.5440785,9.6,60.5
SWIdahoCereals_SWS_PAR_2019,1,WA8311,98.59249574,8.9,63.5
SWIdahoCereals_SWS_PAR_2019,2,WA8311,100.6144276,10.4,54.2
SWIdahoCereals_SWS_PAR_2019,3,WA8311,98.52517138,9,61.1
SWIdahoCereals_SWS_PAR_2019,4,WA8311,115.3466008,8.8,60.7
SWIdahoCereals_SWS_PAR_2019,1,WA8295CL+,119.1913519,9.2,61.3
SWIdahoCereals_SWS_PAR_2019,2,WA8295CL+,126.901203,10.5,60.3
SWIdahoCereals_SWS_PAR_2019,3,WA8295CL+,118.7222482,9.2,62.2
SWIdahoCereals_SWS_PAR_2019,4,WA8295CL+,94.97770603,9.8,61.5
SWIdahoCereals_SWS_PAR_2019,1,WB6430,103.4472921,8.3,62.8
SWIdahoCereals_SWS_PAR_2019,2,WB6430,97.83270081,9.8,60.7
SWIdahoCereals_SWS_PAR_2019,3,WB6430,87.2133086,8.8,59.7
SWIdahoCereals_SWS_PAR_2019,4,WB6430,99.56088399,9.3,61.3
SWIdahoCereals_SWS_PAR_2019,1,WB6121,118.2909132,9.4,63.5
SWIdahoCereals_SWS_PAR_2019,2,WB6121,135.7013987,10.2,60.8
SWIdahoCereals_SWS_PAR_2019,3,WB6121,123.7807733,10,63.1
SWIdahoCereals_SWS_PAR_2019,4,WB6121,110.6478469,9.3,61.3
SWIdahoCereals_SWS_PAR_2020,1,AP Coachman,106.3683865,9.1,57.7
SWIdahoCereals_SWS_PAR_2020,2,AP Coachman,97.69114923,8.6,59.1
SWIdahoCereals_SWS_PAR_2020,3,AP Coachman,113.7718137,9.4,59.8
SWIdahoCereals_SWS_PAR_2020,4,AP Coachman,96.62488758,9.7,58.8
SWIdahoCereals_SWS_PAR_2020,1,IDO1405S,120.6530467,9.9,61
SWIdahoCereals_SWS_PAR_2020,2,IDO1405S,109.4489321,10.3,61.3
SWIdahoCereals_SWS_PAR_2020,3,IDO1405S,123.3538832,10.3,61.4
SWIdahoCereals_SWS_PAR_2020,4,IDO1405S,124.188325,9.8,61
SWIdahoCereals_SWS_PAR_2020,1,IDO1702S,121.0022496,9.6,62.8
SWIdahoCereals_SWS_PAR_2020,2,IDO1702S,101.3486065,9.1,62.1
SWIdahoCereals_SWS_PAR_2020,3,IDO1702S,112.9100002,9.5,62.9
SWIdahoCereals_SWS_PAR_2020,4,IDO1702S,120.8517225,10.5,63.3
SWIdahoCereals_SWS_PAR_2020,1,Melba,116.6563212,10.2,61.9
SWIdahoCereals_SWS_PAR_2020,2,Melba,95.50980913,8.8,61.3
SWIdahoCereals_SWS_PAR_2020,3,Melba,106.4878335,10.4,62
SWIdahoCereals_SWS_PAR_2020,4,Melba,108.3653019,10.3,61.4
SWIdahoCereals_SWS_PAR_2020,1,Ryan,109.9076815,11,61.6
SWIdahoCereals_SWS_PAR_2020,2,Ryan,109.4351777,10.7,61.9
SWIdahoCereals_SWS_PAR_2020,3,Ryan,105.8524187,8.5,61
SWIdahoCereals_SWS_PAR_2020,4,Ryan,115.3010984,9.6,61.9
SWIdahoCereals_SWS_PAR_2020,1,Seahawk,114.8436764,10.5,62.5
SWIdahoCereals_SWS_PAR_2020,2,Seahawk,105.0399273,10.3,62.8
SWIdahoCereals_SWS_PAR_2020,3,Seahawk,117.437253,10.7,62.9
SWIdahoCereals_SWS_PAR_2020,4,Seahawk,109.5526035,10,62.6
SWIdahoCereals_SWS_PAR_2020,1,Tekoa,115.3844981,9.9,62.9
SWIdahoCereals_SWS_PAR_2020,2,Tekoa,104.1260254,8.5,63.2
SWIdahoCereals_SWS_PAR_2020,3,Tekoa,113.7236135,8.3,63.5
SWIdahoCereals_SWS_PAR_2020,4,Tekoa,97.02499691,10.6,63
SWIdahoCereals_SWS_PAR_2020,1,UI Stone,132.8581542,9,61.2
SWIdahoCereals_SWS_PAR_2020,2,UI Stone,117.1633908,9.9,61.5
SWIdahoCereals_SWS_PAR_2020,3,UI Stone,130.3190126,9.6,61.6
SWIdahoCereals_SWS_PAR_2020,4,UI Stone,134.918283,9.9,61.8
SWIdahoCereals_SWS_PAR_2020,1,WA8312,123.3090745,10.8,63.6
SWIdahoCereals_SWS_PAR_2020,2,WA8312,114.3769108,9.6,63.6
SWIdahoCereals_SWS_PAR_2020,3,WA8312,123.3715943,10.6,64.1
SWIdahoCereals_SWS_PAR_2020,4,WA8312,105.1228645,8.2,62.8
SWIdahoCereals_SWS_PAR_2020,1,WA8326,115.5938879,10.4,63.2
SWIdahoCereals_SWS_PAR_2020,2,WA8326,116.2897328,10.3,63.2
SWIdahoCereals_SWS_PAR_2020,3,WA8326,99.34105424,8.5,62.7
SWIdahoCereals_SWS_PAR_2020,4,WA8326,96.02492913,8.3,62.6
SWIdahoCereals_SWS_PAR_2020,1,WA8327,136.1882477,10.4,62.9
SWIdahoCereals_SWS_PAR_2020,2,WA8327,114.9402994,8.9,62.5
SWIdahoCereals_SWS_PAR_2020,3,WA8327,122.2359357,10.6,62.8
SWIdahoCereals_SWS_PAR_2020,4,WA8327,110.1249933,7.8,62.5
SWIdahoCereals_SWS_PAR_2020,1,WA8328,113.1243231,10,64.5
SWIdahoCereals_SWS_PAR_2020,2,WA8328,111.3914809,9.7,64.5
SWIdahoCereals_SWS_PAR_2020,3,WA8328,114.5804083,10,64
SWIdahoCereals_SWS_PAR_2020,4,WA8328,106.4910537,8.3,64.5
SWIdahoCereals_SWS_WEI_2018,1,Melba,31.68305714,NA,52.3
SWIdahoCereals_SWS_WEI_2018,2,WB-1035CL+,33.40600285,NA,61.3
SWIdahoCereals_SWS_WEI_2018,3,WB6121,22.8768902,NA,58.7
SWIdahoCereals_SWS_WEI_2018,4,WB6341,32.35309159,NA,60
SWIdahoCereals_SWS_WEI_2018,1,WB6430,29.3857962,NA,58.2
SWIdahoCereals_SWS_WEI_2018,2,14-FAC-2043,28.90720017,NA,58.9
SWIdahoCereals_SWS_WEI_2018,3,Ryan,35.32038697,NA,58.2
SWIdahoCereals_SWS_WEI_2018,4,Seahawk,35.99042141,NA,60.3
SWIdahoCereals_SWS_WEI_2018,1,Tekoa,31.30018032,NA,59.1
SWIdahoCereals_SWS_WEI_2018,2,IDO1403S,29.76867303,NA,61.3
SWIdahoCereals_SWS_WEI_2018,3,IDO1401S,12.06061994,NA,32.9
SWIdahoCereals_SWS_WEI_2018,4,IDO1405S,35.70326379,NA,62.4
SWIdahoCereals_SWS_WEI_2018,1,WA8303CL+,32.35309159,NA,59.7
SWIdahoCereals_SWS_WEI_2018,2,WA8297CL+,36.37329823,NA,60.5
SWIdahoCereals_SWS_WEI_2018,3,UI Stone,45.6580612,NA,61.8
SWIdahoCereals_SWS_WEI_2018,4,SY Saltese,43.64795788,NA,61.6
SWIdahoCereals_SWS_WEI_2018,1,Melba,29.57723462,NA,61.9
SWIdahoCereals_SWS_WEI_2018,2,WB-1035CL+,30.05583064,NA,63.3
SWIdahoCereals_SWS_WEI_2018,3,WB6121,33.98031809,NA,63.2
SWIdahoCereals_SWS_WEI_2018,4,WB6341,39.24487441,NA,62.7
SWIdahoCereals_SWS_WEI_2018,1,WB6430,23.73836306,NA,59.7
SWIdahoCereals_SWS_WEI_2018,2,14-FAC-2043,25.93990479,NA,60.6
SWIdahoCereals_SWS_WEI_2018,3,Ryan,13.68784644,NA,37.3
SWIdahoCereals_SWS_WEI_2018,4,Seahawk,36.37329823,NA,62.5
SWIdahoCereals_SWS_WEI_2018,1,Tekoa,30.9173035,NA,58.2
SWIdahoCereals_SWS_WEI_2018,2,IDO1403S,27.27997367,NA,59.2
SWIdahoCereals_SWS_WEI_2018,3,IDO1401S,48.52963738,NA,61.8
SWIdahoCereals_SWS_WEI_2018,4,IDO1405S,38.00052473,NA,63.2
SWIdahoCereals_SWS_WEI_2018,1,WA8303CL+,27.27997367,NA,63.5
SWIdahoCereals_SWS_WEI_2018,2,WA8297CL+,25.74846638,NA,61.5
SWIdahoCereals_SWS_WEI_2018,3,UI Stone,24.98271273,NA,61.6
SWIdahoCereals_SWS_WEI_2018,4,SY Saltese,26.51422003,NA,63.6
SWIdahoCereals_SWS_WEI_2018,1,Melba,24.31267829,NA,60.4
SWIdahoCereals_SWS_WEI_2018,2,WB-1035CL+,31.0130227,NA,63
SWIdahoCereals_SWS_WEI_2018,3,WB6121,36.46901744,NA,63.9
SWIdahoCereals_SWS_WEI_2018,4,WB6341,32.16165317,NA,64.3
SWIdahoCereals_SWS_WEI_2018,1,WB6430,21.34538291,NA,57.5
SWIdahoCereals_SWS_WEI_2018,2,14-FAC-2043,27.56713129,NA,59.1
SWIdahoCereals_SWS_WEI_2018,3,Ryan,37.80908632,NA,63.4
SWIdahoCereals_SWS_WEI_2018,4,Seahawk,26.89709685,NA,61.9
SWIdahoCereals_SWS_WEI_2018,1,Tekoa,31.77877635,NA,61.1
SWIdahoCereals_SWS_WEI_2018,2,IDO1403S,33.50172206,NA,62.4
SWIdahoCereals_SWS_WEI_2018,3,IDO1401S,39.1491552,NA,63.5
SWIdahoCereals_SWS_WEI_2018,4,IDO1405S,30.82158429,NA,62.6
SWIdahoCereals_SWS_WEI_2018,1,WA8303CL+,31.58733794,NA,60.6
SWIdahoCereals_SWS_WEI_2018,2,WA8297CL+,37.23477109,NA,61.4
SWIdahoCereals_SWS_WEI_2018,3,UI Stone,29.290077,NA,61.2
SWIdahoCereals_SWS_WEI_2018,4,SY Saltese,29.86439223,NA,62.2
SWIdahoCereals_SWS_WEI_2018,1,Melba,31.20446112,NA,59
SWIdahoCereals_SWS_WEI_2018,2,WB-1035CL+,32.83168762,NA,59.9
SWIdahoCereals_SWS_WEI_2018,3,WB6121,41.63785456,NA,60.8
SWIdahoCereals_SWS_WEI_2018,4,WB6341,34.55463332,NA,63.1
SWIdahoCereals_SWS_WEI_2018,1,WB6430,26.41850082,NA,59.4
SWIdahoCereals_SWS_WEI_2018,2,14-FAC-2043,37.80908632,NA,61.1
SWIdahoCereals_SWS_WEI_2018,3,Ryan,39.053436,NA,62.1
SWIdahoCereals_SWS_WEI_2018,4,Seahawk,30.34298826,NA,59.6
SWIdahoCereals_SWS_WEI_2018,1,Tekoa,26.035624,NA,57.8
SWIdahoCereals_SWS_WEI_2018,2,IDO1403S,35.41610617,NA,57.4
SWIdahoCereals_SWS_WEI_2018,3,IDO1401S,40.6806625,NA,61.1
SWIdahoCereals_SWS_WEI_2018,4,IDO1405S,32.73596841,NA,61.1
SWIdahoCereals_SWS_WEI_2018,1,WA8303CL+,25.26987035,NA,59.8
SWIdahoCereals_SWS_WEI_2018,2,WA8297CL+,30.63014588,NA,60.5
SWIdahoCereals_SWS_WEI_2018,3,UI Stone,39.62775123,NA,62.8
SWIdahoCereals_SWS_WEI_2018,4,SY Saltese,32.44881079,NA,62.7
SWIdahoCereals_SWW_PAR_2017,1,Stephens,139.8281652,NA,58.9
SWIdahoCereals_SWW_PAR_2017,2,Stephens,49.13731065,NA,53.5
SWIdahoCereals_SWW_PAR_2017,3,Stephens,140.519668,NA,62.8
SWIdahoCereals_SWW_PAR_2017,4,Stephens,109.8283813,NA,58.4
SWIdahoCereals_SWW_PAR_2017,1,Tubbs 06,160.3807568,NA,63.6
SWIdahoCereals_SWW_PAR_2017,2,Tubbs 06,128.6611428,NA,60
SWIdahoCereals_SWW_PAR_2017,3,Tubbs 06,124.4228855,NA,60.7
SWIdahoCereals_SWW_PAR_2017,4,Tubbs 06,123.6060862,NA,61.3
SWIdahoCereals_SWW_PAR_2017,1,Mary,146.1180299,NA,59.7
SWIdahoCereals_SWW_PAR_2017,2,Mary,45.28410655,NA,53.8
SWIdahoCereals_SWW_PAR_2017,3,Mary,101.5649763,NA,60.8
SWIdahoCereals_SWW_PAR_2017,4,Mary,119.3933507,NA,62.8
SWIdahoCereals_SWW_PAR_2017,1,Kaseberg,170.4025714,NA,60.5
SWIdahoCereals_SWW_PAR_2017,2,Kaseberg,160.2087161,NA,62.3
SWIdahoCereals_SWW_PAR_2017,3,Kaseberg,121.8220635,NA,61.2
SWIdahoCereals_SWW_PAR_2017,4,Kaseberg,115.6488796,NA,60.4
SWIdahoCereals_SWW_PAR_2017,1,Rosalyn,170.2797073,NA,63.9
SWIdahoCereals_SWW_PAR_2017,2,Rosalyn,111.8496994,NA,63.8
SWIdahoCereals_SWW_PAR_2017,3,Rosalyn,133.842986,NA,63
SWIdahoCereals_SWW_PAR_2017,4,Rosalyn,84.90923279,NA,61
SWIdahoCereals_SWW_PAR_2017,1,Bobtail,201.0911918,NA,61.5
SWIdahoCereals_SWW_PAR_2017,2,Bobtail,127.0046261,NA,61.1
SWIdahoCereals_SWW_PAR_2017,3,Bobtail,120.2867495,NA,63.9
SWIdahoCereals_SWW_PAR_2017,4,Bobtail,150.136937,NA,61.1
SWIdahoCereals_SWW_PAR_2017,1,Norwest Tandem,137.9291918,NA,60.7
SWIdahoCereals_SWW_PAR_2017,2,Norwest Tandem,105.5612393,NA,57
SWIdahoCereals_SWW_PAR_2017,3,Norwest Tandem,123.9816844,NA,64.5
SWIdahoCereals_SWW_PAR_2017,4,Norwest Tandem,97.42524327,NA,63.3
SWIdahoCereals_SWW_PAR_2017,1,Norwest Duet,158.01047,NA,59.9
SWIdahoCereals_SWW_PAR_2017,2,Norwest Duet,134.7767742,NA,62.9
SWIdahoCereals_SWW_PAR_2017,3,Norwest Duet,128.3380269,NA,63.4
SWIdahoCereals_SWW_PAR_2017,4,Norwest Duet,103.6918129,NA,63.4
SWIdahoCereals_SWW_PAR_2017,1,IDN-02-29001A,143.6095658,NA,60.2
SWIdahoCereals_SWW_PAR_2017,2,IDN-02-29001A,72.354717,NA,61.5
SWIdahoCereals_SWW_PAR_2017,3,IDN-02-29001A,143.1945203,NA,60.4
SWIdahoCereals_SWW_PAR_2017,4,IDN-02-29001A,82.29099092,NA,60.1
SWIdahoCereals_SWW_PAR_2017,1,IDN07-28017B,142.7320453,NA,59.8
SWIdahoCereals_SWW_PAR_2017,2,IDN07-28017B,117.835324,NA,61.7
SWIdahoCereals_SWW_PAR_2017,3,IDN07-28017B,131.0416211,NA,62.6
SWIdahoCereals_SWW_PAR_2017,4,IDN07-28017B,113.3344495,NA,60.2
SWIdahoCereals_SWW_PAR_2017,1,IDN09-08357A,132.6032106,NA,61.1
SWIdahoCereals_SWW_PAR_2017,2,IDN09-08357A,121.40104,NA,62
SWIdahoCereals_SWW_PAR_2017,3,IDN09-08357A,108.6688653,NA,61.1
SWIdahoCereals_SWW_PAR_2017,4,IDN09-08357A,115.9860067,NA,62.8
SWIdahoCereals_SWW_PAR_2017,1,UI Sparrow,153.335722,NA,60.8
SWIdahoCereals_SWW_PAR_2017,2,UI Sparrow,116.927126,NA,62.4
SWIdahoCereals_SWW_PAR_2017,3,UI Sparrow,82.55934628,NA,59.8
SWIdahoCereals_SWW_PAR_2017,4,UI Sparrow,114.229818,NA,60.5
SWIdahoCereals_SWW_PAR_2017,1,LCS Artdeco,124.8982583,NA,60.4
SWIdahoCereals_SWW_PAR_2017,2,LCS Artdeco,164.8341163,NA,65.3
SWIdahoCereals_SWW_PAR_2017,3,LCS Artdeco,103.3896626,NA,62.7
SWIdahoCereals_SWW_PAR_2017,4,LCS Artdeco,120.3414585,NA,60.4
SWIdahoCereals_SWW_PAR_2017,1,LCS Biancor,127.908953,NA,60.6
SWIdahoCereals_SWW_PAR_2017,2,LCS Biancor,81.53720816,NA,62.1
SWIdahoCereals_SWW_PAR_2017,3,LCS Biancor,90.71769527,NA,57.5
SWIdahoCereals_SWW_PAR_2017,4,LCS Biancor,113.8594784,NA,65.1
SWIdahoCereals_SWW_PAR_2017,1,LCS Drive,129.5147173,NA,61.5
